City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
371,Ust-Tsilma,RU,2020-03-20 23:11:30,65.44,52.15,11.97,90,66,9.62,['broken clouds'],0.0,0.0
372,Faanui,PF,2020-03-20 23:11:30,-16.48,-151.75,83.61,71,64,7.96,['broken clouds'],0.0,0.0
373,Umm Lajj,SA,2020-03-20 23:11:31,25.02,37.27,62.01,41,0,5.21,['clear sky'],0.0,0.0
374,Clyde River,CA,2020-03-20 23:11:31,70.47,-68.59,-5.8,63,20,10.29,['few clouds'],0.0,0.0
375,Palasa,IN,2020-03-20 23:11:31,18.77,84.42,73.71,53,4,1.63,['clear sky'],0.0,0.0
376,Elko,US,2020-03-20 23:11:31,41.0,-115.5,46.99,45,20,4.7,['few clouds'],0.0,0.0
377,Oranjemund,NA,2020-03-20 23:11:31,-28.55,16.43,61.47,91,3,6.33,['clear sky'],0.0,0.0
378,Sur,OM,2020-03-20 23:11:31,22.57,59.53,77.13,61,100,6.15,['overcast clouds'],0.0,0.0
379,Fort Nelson,CA,2020-03-20 23:11:32,58.81,-122.7,46.4,26,20,3.36,['few clouds'],0.0,0.0
380,Khandyga,RU,2020-03-20 23:11:32,62.67,135.6,6.21,93,34,1.14,['scattered clouds'],0.0,0.0
381,Kolobrzeg,PL,2020-03-20 23:09:18,54.18,15.58,39.99,71,50,9.91,['scattered clouds'],0.0,0.0
382,Vila Velha,BR,2020-03-20 23:09:42,-20.33,-40.29,82.4,83,92,4.7,['moderate rain'],4.38,0.0
383,Vanavara,RU,2020-03-20 23:11:32,60.34,102.28,18.09,97,95,4.23,['light snow'],0.0,0.31
384,Malanje,AO,2020-03-20 23:11:32,-9.54,16.34,60.57,90,83,3.91,['broken clouds'],0.0,0.0
385,Oistins,BB,2020-03-20 23:09:21,13.07,-59.53,78.8,74,40,16.11,['scattered clouds'],0.0,0.0
386,Esperance,AU,2020-03-20 23:11:33,-33.87,121.9,60.8,93,90,5.82,['overcast clouds'],0.0,0.0
387,Gimli,CA,2020-03-20 23:11:33,50.63,-96.99,16.0,62,73,5.99,['broken clouds'],0.0,0.0
388,Lamesa,US,2020-03-20 23:11:33,32.74,-101.95,53.6,50,90,10.29,['overcast clouds'],0.0,0.0
389,Havelock,US,2020-03-20 23:11:33,34.88,-76.9,78.01,56,40,18.34,['scattered clouds'],0.0,0.0
390,Abu Samrah,SY,2020-03-20 23:11:33,35.3,37.18,43.83,82,100,3.24,['overcast clouds'],0.0,0.0
391,Mahibadhoo,MV,2020-03-20 23:11:34,3.78,72.97,83.25,75,95,7.02,['overcast clouds'],0.0,0.0
392,Amuntai,ID,2020-03-20 23:11:34,-2.42,115.25,75.87,94,100,0.67,['light rain'],1.25,0.0
393,Svetlyy,RU,2020-03-20 23:11:34,54.67,20.13,39.2,80,75,15.66,['broken clouds'],0.0,0.0
394,Port Pirie,AU,2020-03-20 23:11:34,-33.18,138.02,62.6,82,92,10.29,['overcast clouds'],0.0,0.0
395,Coronel,CL,2020-03-20 23:11:34,-37.02,-73.13,55.4,87,90,11.41,['overcast clouds'],0.0,0.0
396,Nurota,UZ,2020-03-20 23:11:34,40.56,65.69,51.8,87,75,11.41,['broken clouds'],0.0,0.0
397,Porto Novo,BJ,2020-03-20 23:10:03,6.5,2.6,82.4,88,20,6.93,['few clouds'],0.0,0.0
398,Naron,ES,2020-03-20 23:11:35,43.52,-8.15,55.0,100,75,1.12,['broken clouds'],0.0,0.0
399,Mount Isa,AU,2020-03-20 23:11:35,-20.73,139.5,78.8,39,0,4.7,['clear sky'],0.0,0.0
400,Aljezur,PT,2020-03-20 23:11:35,37.32,-8.8,52.0,92,19,18.99,['light rain'],0.94,0.0
401,Muscat,OM,2020-03-20 23:11:35,23.61,58.59,80.6,57,40,1.12,['scattered clouds'],0.0,0.0
402,Broken Hill,AU,2020-03-20 23:11:35,-31.95,141.43,60.8,67,41,10.29,['scattered clouds'],0.0,0.0
403,Batemans Bay,AU,2020-03-20 23:11:35,-35.72,150.18,69.01,57,92,1.99,['light rain'],0.19,0.0
404,Camacha,PT,2020-03-20 23:11:36,33.08,-16.33,59.0,51,75,18.34,['broken clouds'],0.0,0.0
405,Ixtapa,MX,2020-03-20 23:11:36,20.7,-105.2,80.6,65,5,13.87,['clear sky'],0.0,0.0
406,Shenjiamen,CN,2020-03-20 23:11:36,29.96,122.3,56.43,87,0,17.52,['clear sky'],0.0,0.0
407,Yatou,CN,2020-03-20 23:11:36,37.15,122.38,48.51,59,26,10.04,['scattered clouds'],0.0,0.0
408,Lincoln,US,2020-03-20 23:08:03,40.8,-96.67,32.0,50,1,17.22,['clear sky'],0.0,0.0
409,Coquimbo,CL,2020-03-20 23:11:36,-29.95,-71.34,60.8,82,90,9.17,['overcast clouds'],0.0,0.0
410,Paita,PE,2020-03-20 23:11:36,-5.09,-81.11,78.03,73,14,13.09,['few clouds'],0.0,0.0
411,Mehamn,NO,2020-03-20 23:11:37,71.04,27.85,24.8,53,40,23.04,['scattered clouds'],0.0,0.0
412,San Patricio,MX,2020-03-20 23:11:37,19.22,-104.7,82.4,78,5,13.87,['clear sky'],0.0,0.0
413,Taoudenni,ML,2020-03-20 23:11:37,22.68,-3.98,68.49,25,0,6.62,['clear sky'],0.0,0.0
414,Kandrian,PG,2020-03-20 23:11:37,-6.22,149.55,87.39,61,77,3.31,['broken clouds'],0.0,0.0
415,Maniitsoq,GL,2020-03-20 23:11:37,65.42,-52.9,14.49,92,100,9.93,['light snow'],0.0,1.0
416,Marsh Harbour,BS,2020-03-20 23:11:37,26.54,-77.06,73.35,78,0,14.27,['clear sky'],0.0,0.0
417,Quthing,LS,2020-03-20 23:11:38,-30.4,27.7,54.09,44,0,1.63,['clear sky'],0.0,0.0
418,Muros,ES,2020-03-20 23:11:38,42.78,-9.06,54.0,100,40,4.7,['mist'],0.0,0.0
419,Gumla,IN,2020-03-20 23:11:38,23.05,84.55,67.59,37,97,1.79,['overcast clouds'],0.0,0.0
420,Lasa,IT,2020-03-20 23:11:38,46.62,10.7,59.0,92,100,2.24,['overcast clouds'],0.0,0.0
421,Lakeside,US,2020-03-20 23:10:32,30.13,-81.77,87.01,57,40,12.75,['scattered clouds'],0.0,0.0
422,Pemangkat,ID,2020-03-20 23:11:38,1.17,108.97,75.51,91,100,3.69,['overcast clouds'],0.0,0.0
423,Ekibastuz,KZ,2020-03-20 23:11:38,51.67,75.37,27.81,67,26,13.29,['scattered clouds'],0.0,0.0
424,Aasiaat,GL,2020-03-20 23:11:38,68.71,-52.87,10.89,88,100,11.95,['overcast clouds'],0.0,0.0
425,Weifang,CN,2020-03-20 23:11:39,36.71,119.1,60.21,68,49,6.78,['scattered clouds'],0.0,0.0
426,Coahuayana,MX,2020-03-20 23:11:39,18.73,-103.68,86.0,55,20,11.41,['few clouds'],0.0,0.0
427,Lata,PT,2020-03-20 23:11:39,40.16,-8.33,53.01,93,40,2.24,['scattered clouds'],0.0,0.0
428,Vardo,NO,2020-03-20 23:11:39,70.37,31.11,12.2,85,20,16.11,['few clouds'],0.0,0.0
429,Wanning,CN,2020-03-20 23:11:39,18.8,110.4,76.05,87,100,8.95,['overcast clouds'],0.0,0.0
430,Sussex,US,2020-03-20 23:11:39,41.18,-74.67,78.8,53,40,10.29,['light rain'],0.0,0.0
431,Hailey,US,2020-03-20 23:11:39,43.52,-114.32,48.2,49,90,8.05,['overcast clouds'],0.0,0.0
432,Ust-Karsk,RU,2020-03-20 23:11:40,52.7,118.81,16.11,84,98,3.29,['overcast clouds'],0.0,0.0
433,Petropavlovsk-Kamchatskiy,RU,2020-03-20 23:11:40,53.05,158.65,37.4,100,90,8.95,['shower sleet'],0.0,0.0
434,Kalinovskaya,RU,2020-03-20 23:11:40,43.58,45.52,44.6,87,90,6.71,['light intensity shower rain'],0.0,0.0
435,Taitung,TW,2020-03-20 23:11:41,22.76,121.14,66.2,93,75,4.7,['broken clouds'],0.0,0.0
436,Longyan,CN,2020-03-20 23:11:41,25.11,117.02,69.01,99,63,1.68,['broken clouds'],0.0,0.0
437,Jalapa,MX,2020-03-20 23:11:41,19.53,-96.92,65.43,85,71,4.16,['light rain'],0.56,0.0
438,Gubkinskiy,RU,2020-03-20 23:11:41,64.43,76.5,7.83,94,91,13.6,['overcast clouds'],0.0,0.0
439,Empalme,MX,2020-03-20 23:11:41,27.97,-110.82,79.0,40,70,4.0,['broken clouds'],0.0,0.0
440,Skelleftea,SE,2020-03-20 23:11:41,64.75,20.95,28.4,58,27,13.87,['scattered clouds'],0.0,0.0
441,San Rafael,AR,2020-03-20 23:11:41,-34.62,-68.33,77.67,26,21,15.57,['few clouds'],0.0,0.0
442,Mackenzie,CA,2020-03-20 23:11:42,55.3,-123.17,42.8,30,1,9.17,['clear sky'],0.0,0.0
443,Severo-Kurilsk,RU,2020-03-20 23:11:42,50.68,156.12,31.23,99,99,21.07,['light snow'],0.0,1.44
444,Fortuna,US,2020-03-20 23:11:42,40.6,-124.16,60.01,51,1,11.41,['clear sky'],0.0,0.0
445,Lure,FR,2020-03-20 23:11:42,47.75,6.5,52.0,81,33,1.12,['scattered clouds'],0.0,0.0
446,Kavaratti,IN,2020-03-20 23:11:42,10.57,72.64,83.61,67,60,9.13,['broken clouds'],0.0,0.0
447,Mount Gambier,AU,2020-03-20 23:11:42,-37.83,140.77,57.2,76,90,4.7,['overcast clouds'],0.0,0.0
448,Salalah,OM,2020-03-20 23:11:42,17.02,54.09,78.8,83,75,6.93,['broken clouds'],0.0,0.0
449,Khasan,RU,2020-03-20 23:11:43,42.43,130.64,43.11,56,5,12.21,['clear sky'],0.0,0.0
450,Ulladulla,AU,2020-03-20 23:11:43,-35.35,150.47,66.0,88,90,8.05,['overcast clouds'],0.0,0.0
451,Nichinan,JP,2020-03-20 23:11:44,31.6,131.37,53.6,54,0,14.99,['clear sky'],0.0,0.0
452,Srednekolymsk,RU,2020-03-20 23:11:44,67.45,153.68,-0.27,79,19,11.25,['few clouds'],0.0,0.0
453,College,US,2020-03-20 23:11:44,64.86,-147.8,39.2,64,75,20.8,['broken clouds'],0.0,0.0
454,Liverpool,GB,2020-03-20 23:11:44,53.41,-2.98,41.0,80,0,13.87,['clear sky'],0.0,0.0
455,Rafai,CF,2020-03-20 23:11:44,4.95,23.92,71.01,89,100,1.74,['overcast clouds'],0.0,0.0
456,Lumphat,KH,2020-03-20 23:11:44,13.49,106.98,71.91,84,9,4.27,['clear sky'],0.0,0.0
457,Osorno,CL,2020-03-20 23:11:45,-40.57,-73.15,60.75,81,82,2.08,['broken clouds'],0.0,0.0
458,Tsabong,BW,2020-03-20 23:11:45,-26.02,22.4,78.39,27,3,7.29,['clear sky'],0.0,0.0
459,Alghero,IT,2020-03-20 23:11:45,40.56,8.32,53.6,81,2,3.36,['clear sky'],0.0,0.0
460,Hovd,MN,2020-03-20 23:11:45,48.01,91.64,22.95,54,0,0.98,['clear sky'],0.0,0.0
461,Ellensburg,US,2020-03-20 23:10:21,47.0,-120.55,66.2,20,1,18.34,['clear sky'],0.0,0.0
462,Hirara,JP,2020-03-20 23:11:45,24.8,125.28,69.8,94,40,5.82,['scattered clouds'],0.0,0.0
463,Abilene,US,2020-03-20 23:09:13,32.45,-99.73,48.2,65,90,16.11,['overcast clouds'],0.0,0.0
464,Beloha,MG,2020-03-20 23:07:06,-25.17,45.05,69.75,86,57,9.26,['broken clouds'],0.0,0.0
465,Guerrero Negro,MX,2020-03-20 23:11:46,27.98,-114.06,63.27,53,94,11.7,['overcast clouds'],0.0,0.0
466,Nakonde,ZM,2020-03-20 23:11:46,-9.34,32.74,61.65,95,34,1.32,['scattered clouds'],0.0,0.0
467,Garden City,US,2020-03-20 23:11:46,42.33,-83.33,41.0,59,75,12.75,['broken clouds'],0.0,0.0
468,Onguday,RU,2020-03-20 23:11:46,50.75,86.15,17.91,34,4,7.05,['clear sky'],0.0,0.0
469,Kabinda,CD,2020-03-20 23:11:46,-6.13,24.48,68.85,92,99,3.0,['light rain'],0.13,0.0
470,Le Port,RE,2020-03-20 23:11:46,-20.94,55.29,71.6,77,19,6.93,['few clouds'],0.0,0.0
471,Kirakira,SB,2020-03-20 23:11:47,-10.45,161.92,85.59,66,52,5.26,['light rain'],1.44,0.0
472,La Cruz,MX,2020-03-20 23:11:47,23.92,-106.9,80.01,61,23,8.01,['few clouds'],0.0,0.0
473,Laguna,US,2020-03-20 23:07:25,38.42,-121.42,66.99,59,75,10.29,['broken clouds'],0.0,0.0
474,Namibe,AO,2020-03-20 23:11:47,-15.2,12.15,73.53,78,46,10.38,['scattered clouds'],0.0,0.0
475,Rapid Valley,US,2020-03-20 23:11:47,44.06,-103.15,34.0,73,75,3.36,['broken clouds'],0.0,0.0
476,Abja-Paluoja,EE,2020-03-20 23:11:47,58.13,25.35,28.99,78,40,1.01,['scattered clouds'],0.0,0.0
477,Paamiut,GL,2020-03-20 23:11:48,61.99,-49.67,10.53,67,84,11.7,['broken clouds'],0.0,0.0
478,Beyneu,KZ,2020-03-20 23:11:48,45.32,55.2,42.93,82,100,20.76,['overcast clouds'],0.0,0.0
479,Tommot,RU,2020-03-20 23:11:48,58.96,126.29,10.71,92,96,1.95,['overcast clouds'],0.0,0.0
480,Labuhan,ID,2020-03-20 23:11:48,-6.88,112.21,77.67,86,99,2.15,['light rain'],0.5,0.0
481,Kindu,CD,2020-03-20 23:11:48,-2.95,25.95,72.45,86,100,1.92,['overcast clouds'],0.0,0.0
482,Vila,PT,2020-03-20 23:11:48,42.03,-8.16,57.0,100,75,4.7,"['light intensity drizzle', 'mist']",0.0,0.0
483,Luanda,AO,2020-03-20 23:11:48,-8.84,13.23,78.8,83,74,2.24,['broken clouds'],0.0,0.0
484,Songjianghe,CN,2020-03-20 23:11:48,42.19,127.48,31.77,69,0,5.39,['clear sky'],0.0,0.0
485,Can Tho,VN,2020-03-20 23:11:49,10.03,105.78,73.4,100,20,3.67,['few clouds'],0.0,0.0
486,Bonthe,SL,2020-03-20 23:11:24,7.53,-12.51,78.75,82,48,6.11,['scattered clouds'],0.0,0.0
487,Itarema,BR,2020-03-20 23:11:49,-2.92,-39.92,75.87,88,100,1.36,['overcast clouds'],0.0,0.0
488,Kieta,PG,2020-03-20 23:11:49,-6.22,155.63,84.15,69,68,2.13,['broken clouds'],0.0,0.0
489,Oussouye,SN,2020-03-20 23:11:49,12.48,-16.55,73.4,88,76,6.93,['broken clouds'],0.0,0.0
490,Yulara,AU,2020-03-20 23:11:49,-25.24,130.99,75.2,29,0,6.93,['clear sky'],0.0,0.0
491,Gobabis,NA,2020-03-20 23:11:50,-22.45,18.97,68.0,77,82,1.12,['broken clouds'],0.0,0.0
492,Ormara,PK,2020-03-20 23:11:50,25.21,64.64,74.43,84,16,7.72,['few clouds'],0.0,0.0
493,Correntina,BR,2020-03-20 23:11:50,-13.34,-44.64,70.65,94,99,4.12,['light rain'],1.75,0.0
494,Kaputa,ZM,2020-03-20 23:11:50,-8.47,29.66,63.63,93,96,1.5,['overcast clouds'],0.0,0.0
495,Abha,SA,2020-03-20 23:11:50,18.22,42.51,60.8,93,40,5.82,['scattered clouds'],0.0,0.0
496,Omsukchan,RU,2020-03-20 23:11:50,62.53,155.8,3.69,64,0,3.89,['clear sky'],0.0,0.0
497,Nova Olinda Do Norte,BR,2020-03-20 23:11:50,-3.89,-59.09,76.05,91,80,2.19,['broken clouds'],0.0,0.0
498,Kawalu,ID,2020-03-20 23:11:50,-7.38,108.21,72.99,88,88,2.15,['overcast clouds'],0.0,0.0
499,Moree,AU,2020-03-20 23:11:51,-29.47,149.85,73.4,49,11,9.17,['few clouds'],0.0,0.0
500,South Sioux City,US,2020-03-20 23:11:51,42.47,-96.41,26.6,53,1,8.05,['clear sky'],0.0,0.0
501,Wattegama,LK,2020-03-20 23:11:51,6.8,81.48,69.03,90,98,1.97,['overcast clouds'],0.0,0.0
502,Quatre Cocos,MU,2020-03-20 23:11:51,-20.21,57.76,73.0,88,20,3.36,['few clouds'],0.0,0.0
503,Les Cayes,HT,2020-03-20 23:11:51,18.2,-73.75,79.65,71,0,7.2,['light rain'],0.75,0.0
504,Iguatemi,BR,2020-03-20 23:11:51,-23.68,-54.56,67.95,56,0,3.91,['clear sky'],0.0,0.0
505,Soanierana Ivongo,MG,2020-03-20 23:11:51,-16.92,49.58,72.81,94,51,2.35,['light rain'],1.75,0.0
506,Sao Mateus Do Sul,BR,2020-03-20 23:11:51,-25.87,-50.38,61.83,70,0,2.95,['clear sky'],0.0,0.0
507,Isangel,VU,2020-03-20 23:11:52,-19.55,169.27,78.03,80,93,17.85,['overcast clouds'],0.0,0.0
508,Kiama,AU,2020-03-20 23:11:52,-34.68,150.87,70.0,88,90,8.05,['overcast clouds'],0.0,0.0
509,Bandarbeyla,SO,2020-03-20 23:11:52,9.49,50.81,81.27,84,0,7.18,['clear sky'],0.0,0.0
510,Clinton,US,2020-03-20 23:11:52,42.59,-82.92,41.0,69,90,14.99,['overcast clouds'],0.0,0.0
511,Sechura,PE,2020-03-20 23:08:31,-5.56,-80.82,74.97,88,0,10.4,['clear sky'],0.0,0.0
512,La Asuncion,VE,2020-03-20 23:11:52,11.03,-63.86,84.2,58,0,17.22,['clear sky'],0.0,0.0
513,Voskresenskoye,RU,2020-03-20 23:11:52,56.84,45.43,29.25,94,65,7.56,['broken clouds'],0.0,0.0
514,Tezu,IN,2020-03-20 23:11:53,27.92,96.17,60.39,61,74,3.6,['broken clouds'],0.0,0.0
515,Muyezerskiy,RU,2020-03-20 23:11:53,63.93,31.65,14.31,93,67,4.56,['broken clouds'],0.0,0.0
516,Sennoy,RU,2020-03-20 23:11:53,52.15,46.96,32.85,80,0,3.78,['clear sky'],0.0,0.0
517,Kasongo-Lunda,CD,2020-03-20 23:11:53,-6.47,16.82,67.41,98,100,0.38,['overcast clouds'],0.0,0.0
518,Binzhou,CN,2020-03-20 23:11:54,37.37,118.02,60.01,56,35,7.76,['scattered clouds'],0.0,0.0
519,Igarka,RU,2020-03-20 23:11:54,67.47,86.58,-12.87,81,25,8.19,['scattered clouds'],0.0,0.0
520,Saint-Louis,SN,2020-03-20 23:11:54,16.33,-15.0,84.2,26,0,2.24,['clear sky'],0.0,0.0
521,Dunedin,NZ,2020-03-20 23:11:54,-45.87,170.5,52.0,88,100,1.99,['moderate rain'],0.0,0.0
522,Milyutinskaya,RU,2020-03-20 23:11:54,48.63,41.67,37.89,69,0,5.55,['clear sky'],0.0,0.0
523,Mogadishu,SO,2020-03-20 23:11:54,2.04,45.34,82.53,79,23,13.62,['few clouds'],0.0,0.0
524,Phan Thiet,VN,2020-03-20 23:11:54,10.93,108.1,73.71,80,40,3.47,['scattered clouds'],0.0,0.0
525,Adwa,ET,2020-03-20 23:11:54,14.16,38.9,57.87,39,0,3.29,['clear sky'],0.0,0.0
526,Pamplona,ES,2020-03-20 23:11:55,42.82,-1.64,61.0,71,20,1.12,['few clouds'],0.0,0.0
527,Mayahi,NE,2020-03-20 23:11:55,13.96,7.67,80.91,12,87,7.34,['overcast clouds'],0.0,0.0
528,Sadat,IN,2020-03-20 23:11:55,25.68,83.28,70.11,36,87,4.41,['overcast clouds'],0.0,0.0
529,Noumea,NC,2020-03-20 23:11:55,-22.28,166.46,82.4,58,31,3.36,['scattered clouds'],0.0,0.0
530,Nguruka,TZ,2020-03-20 23:11:55,-5.11,31.04,64.71,96,15,3.04,['few clouds'],0.0,0.0
531,Banamba,ML,2020-03-20 23:11:55,13.55,-7.45,81.45,15,87,9.28,['overcast clouds'],0.0,0.0
532,Sharan,RU,2020-03-20 23:11:56,54.82,54.0,28.17,90,97,7.36,['overcast clouds'],0.0,0.0
533,Quito,EC,2020-03-20 23:10:02,-0.23,-78.52,64.4,63,75,16.11,['broken clouds'],0.0,0.0
534,Apeldoorn,NL,2020-03-20 23:08:58,52.21,5.97,42.01,86,90,11.41,['overcast clouds'],0.0,0.0
535,Tougue,GN,2020-03-20 23:11:56,11.47,-11.6,76.05,22,61,2.13,['broken clouds'],0.0,0.0
536,Susehri,TR,2020-03-20 23:11:56,40.16,38.09,18.99,98,86,8.95,['overcast clouds'],0.0,0.0
537,Alamos,MX,2020-03-20 23:10:20,27.02,-108.93,78.01,48,17,7.0,['few clouds'],0.0,0.0
538,Calbuco,CL,2020-03-20 23:11:56,-41.77,-73.13,64.4,77,75,6.93,['broken clouds'],0.0,0.0
539,Jesus Carranza,MX,2020-03-20 23:11:56,17.43,-95.03,84.87,73,0,7.07,['clear sky'],0.0,0.0
540,Lethem,GY,2020-03-20 23:11:57,3.38,-59.8,86.13,50,78,14.52,['light rain'],0.75,0.0
541,Inhambane,MZ,2020-03-20 23:11:57,-23.86,35.38,75.15,70,0,9.73,['clear sky'],0.0,0.0
542,Launceston,AU,2020-03-20 23:07:56,-41.45,147.17,62.01,76,42,5.82,['scattered clouds'],0.0,0.0
543,Sorong,ID,2020-03-20 23:11:57,-0.88,131.25,80.19,86,100,0.72,['light rain'],0.56,0.0
544,Ejura,GH,2020-03-20 23:11:57,7.39,-1.36,81.45,72,94,8.5,['overcast clouds'],0.0,0.0
545,Warmbad,NA,2020-03-20 23:11:57,-28.45,18.73,66.33,47,61,6.38,['broken clouds'],0.0,0.0
546,Galveston,US,2020-03-20 23:10:54,29.37,-94.97,72.0,83,90,13.87,['light rain'],0.0,0.0
547,Celestun,MX,2020-03-20 23:11:57,20.87,-90.4,80.19,76,0,28.34,['clear sky'],0.0,0.0
548,Zlonice,CZ,2020-03-20 23:11:57,50.29,14.09,43.0,86,90,11.41,['light rain'],0.0,0.0
549,Sindor,RU,2020-03-20 23:11:58,62.86,51.89,14.49,94,85,7.18,['overcast clouds'],0.0,0.0
550,Kinshasa,CD,2020-03-20 23:08:50,-4.32,15.32,73.4,94,20,3.36,['few clouds'],0.0,0.0
551,Pringsewu,ID,2020-03-20 23:11:58,-5.36,104.97,72.63,94,100,0.72,['overcast clouds'],0.0,0.0
552,Singaraja,ID,2020-03-20 23:07:03,-8.11,115.09,82.71,71,95,3.29,['overcast clouds'],0.0,0.0
553,Poltavka,RU,2020-03-20 23:11:58,54.37,71.76,32.67,98,100,10.47,['light snow'],0.0,1.25
554,Poum,NC,2020-03-20 23:11:58,-20.23,164.02,79.47,76,89,20.54,['light rain'],0.13,0.0
555,Varhaug,NO,2020-03-20 23:11:58,58.61,5.65,37.0,93,0,10.11,['clear sky'],0.0,0.0
556,Alvares Machado,BR,2020-03-20 23:11:58,-22.08,-51.47,72.81,91,69,5.26,['light rain'],1.69,0.0
557,Bonavista,CA,2020-03-20 23:11:59,48.65,-53.11,32.0,88,100,5.99,['snow'],0.0,2.94
