City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Ritchie,ZA,2020-03-18 10:48:31,-29.04,24.6,77.0,61,1,10.29
283,Batagay-Alyta,RU,2020-03-18 10:48:31,67.8,130.41,-19.21,87,0,3.11
284,Carnarvon,AU,2020-03-18 10:48:31,-24.87,113.63,80.6,61,100,17.22
285,De-Kastri,RU,2020-03-18 10:48:31,51.47,140.78,26.15,89,100,1.83
286,Vila Velha,BR,2020-03-18 10:46:03,-20.33,-40.29,84.99,94,40,3.36
287,Lulea,SE,2020-03-18 10:48:31,65.58,22.15,41.0,52,25,13.87
288,Bathsheba,BB,2020-03-18 10:48:31,13.22,-59.52,77.0,73,40,12.75
289,Ostersund,SE,2020-03-18 10:46:35,63.18,14.64,41.0,55,83,5.82
290,West Wendover,US,2020-03-18 10:48:32,40.74,-114.07,42.8,48,90,8.05
291,Batticaloa,LK,2020-03-18 10:48:32,7.71,81.69,81.95,77,11,7.65
292,Vestmannaeyjar,IS,2020-03-18 10:48:32,63.44,-20.27,32.0,71,40,20.8
293,Asau,RO,2020-03-18 10:48:32,46.43,26.4,54.0,40,40,10.29
294,Miguel Calmon,BR,2020-03-18 10:48:32,-11.43,-40.59,80.87,63,69,2.64
295,Mackay,AU,2020-03-18 10:48:32,-21.15,149.2,77.0,73,40,19.46
296,Khatanga,RU,2020-03-18 10:48:32,71.97,102.5,-6.97,88,100,3.09
297,Mpika,ZM,2020-03-18 10:48:32,-11.83,31.45,71.15,81,100,6.08
298,Saint-Francois,FR,2020-03-18 10:48:33,46.42,3.91,63.0,62,1,1.12
299,Port Hardy,CA,2020-03-18 10:48:33,50.7,-127.42,28.4,100,20,5.82
300,Yerofey Pavlovich,RU,2020-03-18 10:48:33,53.97,121.97,20.03,86,79,4.72
301,Pochutla,MX,2020-03-18 10:48:33,15.74,-96.47,73.99,79,0,5.59
302,Saint-Joseph,RE,2020-03-18 10:48:33,-21.37,55.62,87.8,70,75,11.41
303,Palu,ID,2020-03-18 10:48:33,-0.89,119.87,70.43,97,80,1.77
304,Katsuura,JP,2020-03-18 10:48:33,35.13,140.3,60.8,41,50,4.7
305,Zalesovo,RU,2020-03-18 10:48:34,53.99,84.74,27.77,89,98,16.98
306,Siimusti,EE,2020-03-18 10:48:34,58.73,26.34,44.6,81,100,17.22
307,Tambovka,RU,2020-03-18 10:48:34,50.1,128.05,32.0,97,100,4.47
308,Green River,US,2020-03-18 10:48:34,41.53,-109.47,35.6,47,75,5.82
309,Hauterive,FR,2020-03-18 10:48:34,46.09,3.45,61.0,54,0,2.24
310,Ellensburg,US,2020-03-18 10:48:34,47.0,-120.55,36.0,73,1,3.56
311,Katobu,ID,2020-03-18 10:48:34,-4.94,122.53,75.47,93,82,4.7
312,Dentsville,US,2020-03-18 10:48:34,34.06,-80.96,60.01,100,90,5.57
313,Praxedis Guerrero,MX,2020-03-18 10:48:34,31.37,-106.02,54.0,81,1,7.2
314,Cherskiy,RU,2020-03-18 10:48:35,68.75,161.3,-15.07,97,93,4.74
315,Evanston,US,2020-03-18 10:48:04,42.04,-87.69,39.2,51,40,6.93
316,Tomatlan,MX,2020-03-18 10:48:35,19.93,-105.25,65.03,83,0,2.73
317,Anloga,GH,2020-03-18 10:48:35,5.79,0.9,93.2,56,20,14.99
318,Raudeberg,NO,2020-03-18 10:48:35,61.99,5.14,41.0,72,75,31.09
319,Tautira,PF,2020-03-18 10:48:35,-17.73,-149.15,80.6,78,75,2.24
320,Skoropuskovskiy,RU,2020-03-18 10:48:35,56.37,38.17,46.4,52,20,17.9
321,Meulaboh,ID,2020-03-18 10:48:35,4.14,96.13,85.55,63,36,3.53
322,Portland,US,2020-03-18 10:44:19,45.52,-122.68,42.01,80,90,4.7
323,Saint-Augustin,CA,2020-03-18 10:48:36,51.23,-58.65,31.55,95,100,29.89
324,Kruisfontein,ZA,2020-03-18 10:48:36,-34.0,24.73,74.03,61,0,23.09
325,Poya,NC,2020-03-18 10:48:04,-21.35,165.15,77.81,75,0,10.74
326,Sur,OM,2020-03-18 10:48:36,22.57,59.53,80.69,34,0,11.27
327,Buala,SB,2020-03-18 10:48:36,-8.14,159.59,79.79,83,72,2.57
328,Vizinga,RU,2020-03-18 10:48:36,61.07,50.1,34.79,94,100,12.59
329,Hammerfest,NO,2020-03-18 10:48:36,70.66,23.68,30.2,80,75,6.93
330,Santiago Del Estero,AR,2020-03-18 10:48:36,-27.8,-64.26,72.59,83,18,7.94
331,Wajir,KE,2020-03-18 10:48:37,1.75,40.06,96.8,44,40,8.05
332,Kuminskiy,RU,2020-03-18 10:48:37,58.67,66.57,32.27,75,43,8.52
333,Pemangkat,ID,2020-03-18 10:48:37,1.17,108.97,79.07,87,95,8.12
334,Sinnamary,GF,2020-03-18 10:48:37,5.38,-52.95,80.87,79,47,17.9
335,Ancud,CL,2020-03-18 10:48:37,-41.87,-73.82,46.4,87,0,11.41
336,Donskoy,RU,2020-03-18 10:45:11,53.97,38.34,40.55,70,98,16.53
337,Senador Jose Porfirio,BR,2020-03-18 10:48:37,-2.59,-51.95,77.27,90,74,3.13
338,Bairiki,KI,2020-03-18 10:48:38,1.33,172.98,84.2,74,20,10.29
339,Kavieng,PG,2020-03-18 10:48:38,-2.57,150.8,81.23,77,100,3.02
340,Meadow Lake,US,2020-03-18 10:48:38,34.8,-106.54,48.99,81,1,5.82
341,Qasigiannguit,GL,2020-03-18 10:48:38,68.82,-51.19,8.6,46,99,25.28
342,Araouane,ML,2020-03-18 10:48:38,18.9,-3.53,93.29,6,31,8.7
343,San Quintin,MX,2020-03-18 10:48:38,30.48,-115.95,57.65,73,84,10.56
344,Sayat,TM,2020-03-18 10:48:38,38.78,63.88,78.8,24,73,9.17
345,Ust-Tsilma,RU,2020-03-18 10:48:39,65.44,52.15,31.37,87,100,6.82
346,Mirpur Khas,PK,2020-03-18 10:48:39,25.53,69.02,98.15,8,31,4.21
347,Grand Gaube,MU,2020-03-18 10:48:39,-20.01,57.66,86.0,62,75,17.22
348,Hirna,ET,2020-03-18 10:48:39,9.22,41.1,76.55,39,100,7.2
349,Kisangani,CD,2020-03-18 10:48:39,0.52,25.2,89.51,48,93,4.16
350,Manavalakurichi,IN,2020-03-18 10:48:39,8.13,77.3,91.4,59,40,9.17
351,Sao Joao Da Barra,BR,2020-03-18 10:48:39,-21.64,-41.05,75.2,100,33,5.08
352,Husavik,IS,2020-03-18 10:48:39,66.04,-17.34,30.2,74,75,24.16
353,High Level,CA,2020-03-18 10:48:40,58.52,-117.14,3.2,84,75,2.24
354,Umm Lajj,SA,2020-03-18 10:48:40,25.02,37.27,69.35,37,0,13.71
355,Luangwa,ZM,2020-03-18 10:48:40,-15.62,30.42,84.29,53,96,9.89
356,Faranah,GN,2020-03-18 10:48:40,10.04,-10.74,97.25,20,17,5.64
357,Mormugao,IN,2020-03-18 10:48:40,15.4,73.8,87.8,70,20,12.75
358,Palembang,ID,2020-03-18 10:48:40,-2.92,104.75,77.45,90,100,4.32
359,Belogorsk,RU,2020-03-18 10:48:40,50.92,128.46,25.79,94,100,7.72
360,Qui Nhon,VN,2020-03-18 10:43:45,13.77,109.23,72.05,89,1,3.06
361,Wanaka,NZ,2020-03-18 10:46:59,-44.7,169.15,37.85,94,89,7.38
362,Nikolayevka,RU,2020-03-18 10:48:41,53.13,47.2,43.25,45,0,12.06
363,Lata,PT,2020-03-18 10:48:41,40.16,-8.33,69.01,55,0,2.24
364,Aasiaat,GL,2020-03-18 10:48:41,68.71,-52.87,5.27,67,100,13.94
365,Kungurtug,RU,2020-03-18 10:48:41,50.6,97.52,27.41,80,100,2.62
366,Lanivtsi,UA,2020-03-18 10:48:41,49.86,26.09,51.71,44,21,5.95
367,Carutapera,BR,2020-03-18 10:48:41,-1.2,-46.02,82.13,79,83,13.13
368,Ugoofaaru,MV,2020-03-18 10:48:41,5.67,73.0,84.11,78,100,16.11
369,Flinders,AU,2020-03-18 10:48:41,-34.58,150.86,70.0,88,10,11.56
370,Kuyanovo,RU,2020-03-18 10:48:41,55.8,54.54,33.17,100,89,13.65
371,Broken Hill,AU,2020-03-18 10:48:42,-31.95,141.43,82.4,24,0,8.05
372,Berlevag,NO,2020-03-18 10:48:42,70.86,29.09,32.0,90,75,19.46
373,Karasjok,NO,2020-03-18 10:48:42,69.47,25.51,30.2,80,75,6.93
374,Great Bend,US,2020-03-18 10:48:42,38.36,-98.76,50.0,100,90,3.36
375,Lucea,JM,2020-03-18 10:48:42,18.45,-78.17,75.2,78,20,6.93
376,Amahai,ID,2020-03-18 10:48:42,-3.33,128.92,84.29,70,65,8.34
377,Monrovia,LR,2020-03-18 10:46:30,6.3,-10.8,80.6,83,75,6.93
378,Osmena,PH,2020-03-18 10:48:42,10.52,119.93,81.05,79,67,15.05
379,Arrecife,ES,2020-03-18 10:48:43,28.96,-13.55,66.2,67,40,14.99
380,Hongjiang,CN,2020-03-18 10:48:43,27.11,110.0,57.65,90,98,2.68
381,Belmonte,BR,2020-03-18 10:48:43,-15.86,-38.88,75.2,94,66,5.82
382,Muana,BR,2020-03-18 10:48:43,-1.53,-49.22,80.33,85,97,3.8
383,Humaita,BR,2020-03-18 10:48:43,-7.51,-63.02,74.03,99,100,2.66
384,Gasa,PS,2020-03-18 10:46:45,31.5,34.47,61.0,54,75,20.8
385,San Rafael,AR,2020-03-18 10:48:43,-34.62,-68.33,64.49,34,0,4.61
386,Isangel,VU,2020-03-18 10:48:43,-19.55,169.27,78.35,78,99,17.67
387,Luwuk,ID,2020-03-18 10:48:44,-0.95,122.79,83.57,75,61,7.94
388,Taber,CA,2020-03-18 10:48:44,49.82,-112.15,12.2,92,90,6.93
389,Qaanaaq,GL,2020-03-18 10:48:44,77.48,-69.36,-17.41,52,65,6.46
390,Fonte Boa,BR,2020-03-18 10:48:44,-2.5,-66.27,72.59,98,100,1.88
391,Alice Springs,AU,2020-03-18 10:48:44,-23.7,133.88,89.6,22,0,10.29
392,Edmundston,CA,2020-03-18 10:48:44,47.37,-68.33,23.0,57,1,11.41
393,Duluth,US,2020-03-18 10:44:30,46.78,-92.11,33.8,54,90,5.82
394,Great Yarmouth,GB,2020-03-18 10:48:44,52.61,1.73,57.99,82,75,14.99
395,Port Lincoln,AU,2020-03-18 10:48:44,-34.73,135.87,74.03,47,65,9.08
396,Namatanai,PG,2020-03-18 10:48:45,-3.67,152.43,82.49,78,100,6.44
397,Nago,JP,2020-03-18 10:48:45,26.59,127.98,71.6,73,90,11.41
398,Severo-Kurilsk,RU,2020-03-18 10:48:45,50.68,156.12,19.31,85,91,25.97
399,Formosa Do Rio Preto,BR,2020-03-18 10:48:45,-11.05,-45.19,76.55,85,43,1.54
400,Pangnirtung,CA,2020-03-18 10:48:45,66.15,-65.71,2.93,76,100,16.82
401,Fairbanks,US,2020-03-18 10:48:45,64.84,-147.72,28.99,100,90,3.96
402,Atar,MR,2020-03-18 10:48:45,20.52,-13.05,76.73,23,46,13.62
403,Namibe,AO,2020-03-18 10:48:45,-15.2,12.15,73.31,79,99,9.19
404,Sovetskiy,RU,2020-03-18 10:48:46,61.36,63.58,30.29,73,94,11.88
405,Irricana,CA,2020-03-18 10:48:46,51.32,-113.6,17.01,85,90,10.29
406,Chicama,PE,2020-03-18 10:48:46,-7.84,-79.15,69.8,88,40,4.7
407,Gazojak,TM,2020-03-18 10:48:46,41.19,61.4,71.15,29,41,14.29
408,Lahat,ID,2020-03-18 10:48:46,-3.8,103.53,69.71,96,100,3.2
409,College,US,2020-03-18 10:48:46,64.86,-147.8,28.99,100,90,3.18
410,Poum,NC,2020-03-18 10:48:46,-20.23,164.02,79.07,78,10,24.56
411,Djambala,CG,2020-03-18 10:48:46,-2.54,14.75,74.75,85,98,3.58
412,Tuatapere,NZ,2020-03-18 10:48:46,-46.13,167.68,53.01,87,99,1.01
413,Aspindza,GE,2020-03-18 10:48:47,41.57,43.25,28.85,85,100,7.05
414,Shebalino,RU,2020-03-18 10:48:47,51.29,85.68,30.29,88,99,0.47
415,Lanxi,CN,2020-03-18 10:48:47,29.22,119.48,59.27,83,9,2.84
416,Pacific Grove,US,2020-03-18 10:48:47,36.62,-121.92,44.6,93,75,3.94
417,Usevya,TZ,2020-03-18 10:48:47,-7.1,31.23,71.33,94,100,10.36
418,Jalostotitlan,MX,2020-03-18 10:48:47,21.2,-102.47,55.4,66,5,4.7
419,Maturin,VE,2020-03-18 10:48:47,9.75,-63.18,76.91,76,87,7.43
420,Turka,UA,2020-03-18 10:48:47,49.15,23.03,60.01,37,50,2.98
421,Les Cayes,HT,2020-03-18 10:48:47,18.2,-73.75,77.45,72,0,7.67
422,Vila,PT,2020-03-18 10:48:47,42.03,-8.16,72.0,72,0,2.24
423,Esperance,AU,2020-03-18 10:48:48,-33.87,121.9,68.0,49,0,13.87
424,Angoche,MZ,2020-03-18 10:48:48,-16.23,39.91,82.85,79,17,7.2
425,Avera,US,2020-03-18 10:48:48,33.19,-82.53,59.0,100,90,5.39
426,Maunabo,PR,2020-03-18 10:48:48,18.01,-65.9,75.99,88,75,4.7
427,Sotouboua,TG,2020-03-18 10:48:48,8.57,0.98,97.25,35,100,6.02
428,Huarmey,PE,2020-03-18 10:48:48,-10.07,-78.15,73.13,70,98,1.34
429,La Ronge,CA,2020-03-18 10:48:48,55.1,-105.28,-23.8,74,5,2.15
430,Bagan,RU,2020-03-18 10:48:48,54.1,77.66,30.47,85,100,12.71
431,Vardo,NO,2020-03-18 10:48:49,70.37,31.11,30.2,86,40,11.41
432,Weatherford,US,2020-03-18 10:48:49,32.76,-97.8,64.99,93,90,12.75
433,Dakar,SN,2020-03-18 10:44:43,14.69,-17.44,75.2,83,40,13.87
434,Alamos,MX,2020-03-18 10:48:49,27.02,-108.93,63.0,81,50,6.49
435,Udachnyy,RU,2020-03-18 10:48:49,66.42,112.4,-2.2,53,83,8.95
436,Ilulissat,GL,2020-03-18 10:48:49,69.22,-51.1,8.6,46,99,25.28
437,Nyuksenitsa,RU,2020-03-18 10:48:49,60.41,44.24,36.59,87,100,11.63
438,Pacifica,US,2020-03-18 10:48:50,37.61,-122.49,48.99,87,90,3.36
439,Norton,ZW,2020-03-18 10:48:50,-17.88,30.7,78.71,46,68,0.98
440,Itupiranga,BR,2020-03-18 10:48:50,-5.13,-49.33,78.8,100,75,3.36
441,Shalinskoye,RU,2020-03-18 10:48:50,55.72,93.76,29.39,67,58,13.49
442,Verkhniye Achaluki,RU,2020-03-18 10:48:50,43.35,44.7,32.0,91,90,6.71
443,Lashio,MM,2020-03-18 10:48:50,22.93,97.75,75.47,23,38,4.16
444,Gizo,SB,2020-03-18 10:48:50,-8.1,156.84,77.99,88,11,6.15
445,Mindelo,CV,2020-03-18 10:48:50,16.89,-24.98,71.6,64,75,20.8
446,Mareeba,AU,2020-03-18 10:48:50,-17.0,145.43,75.2,83,75,11.41
447,Ust-Nera,RU,2020-03-18 10:48:51,64.57,143.2,-17.41,100,33,0.74
448,Matara,LK,2020-03-18 10:48:51,5.95,80.54,84.29,71,45,6.87
449,Klaksvik,FO,2020-03-18 10:48:51,62.23,-6.59,42.8,70,56,8.05
450,Cervo,ES,2020-03-18 10:48:51,43.67,-7.41,57.99,1,0,2.26
451,Beaverlodge,CA,2020-03-18 10:48:51,55.22,-119.44,1.4,84,5,6.93
452,Narwar,IN,2020-03-18 10:48:51,25.65,77.9,89.69,12,0,3.74
453,Turukhansk,RU,2020-03-18 10:48:51,65.82,87.98,18.77,96,100,6.33
454,Havelock,US,2020-03-18 10:48:52,34.88,-76.9,55.4,87,75,3.36
455,Manzhouli,CN,2020-03-18 10:48:52,49.6,117.43,27.05,76,83,13.42
456,Kosum Phisai,TH,2020-03-18 10:48:52,16.25,103.07,96.8,41,40,4.7
457,Naze,JP,2020-03-18 10:48:52,28.37,129.48,64.4,72,75,9.17
458,Orotukan,RU,2020-03-18 10:48:52,62.27,151.7,-2.11,100,90,1.54
459,Buta,CD,2020-03-18 10:48:52,2.79,24.73,99.23,31,100,1.88
460,Henties Bay,NA,2020-03-18 10:48:52,-22.12,14.28,68.0,86,25,3.0
461,Kotel,BG,2020-03-18 10:48:53,42.88,26.45,51.8,61,40,11.41
462,Nantucket,US,2020-03-18 10:44:08,41.28,-70.1,39.99,69,1,6.93
463,Tibati,CM,2020-03-18 10:48:53,6.47,12.63,102.65,8,100,3.69
464,Kangaatsiaq,GL,2020-03-18 10:48:53,68.31,-53.46,7.79,66,100,19.42
465,Lakhdenpokhya,RU,2020-03-18 10:48:53,61.52,30.2,41.0,81,100,10.36
466,Zyryanka,RU,2020-03-18 10:48:53,65.75,150.85,-13.63,96,22,9.33
467,Winnemucca,US,2020-03-18 10:48:53,40.97,-117.74,30.0,85,75,5.82
468,Shingu,JP,2020-03-18 10:48:53,33.73,135.98,53.6,66,75,1.12
469,Mamallapuram,IN,2020-03-18 10:48:53,12.63,80.17,91.4,52,20,10.29
470,Kualakapuas,ID,2020-03-18 10:48:54,-3.01,114.39,81.41,74,50,4.23
471,Sabha,LY,2020-03-18 10:48:54,27.04,14.43,86.45,11,88,14.92
472,Novaya Zaimka,RU,2020-03-18 10:48:54,56.49,66.92,30.29,89,8,8.3
473,Karpathos,GR,2020-03-18 10:48:54,35.51,27.21,60.8,38,0,34.45
474,Barcelos,PT,2020-03-18 10:48:54,41.54,-8.62,68.0,52,0,6.93
475,Palermo,IT,2020-03-18 10:48:54,37.82,13.58,63.0,67,26,11.41
476,Kavaratti,IN,2020-03-18 10:48:54,10.57,72.64,83.93,67,13,4.56
477,Ulagan,RU,2020-03-18 10:48:55,50.63,87.96,28.67,97,97,7.27
478,Kutum,SD,2020-03-18 10:48:55,14.2,24.67,86.81,11,79,9.42
479,Lompoc,US,2020-03-18 10:44:59,34.64,-120.46,42.01,86,1,5.82
480,Seydi,TM,2020-03-18 10:48:55,39.48,62.91,76.01,25,0,11.88
481,Belaya Gora,RU,2020-03-18 10:48:55,68.53,146.42,-14.17,90,100,6.98
482,Haines Junction,CA,2020-03-18 10:44:06,60.75,-137.51,16.25,74,100,3.62
483,Kihei,US,2020-03-18 10:48:55,20.79,-156.47,69.8,88,40,4.7
484,Stupino,RU,2020-03-18 10:48:55,54.9,38.07,48.0,45,20,17.9
485,Reims,FR,2020-03-18 10:48:55,49.17,4.08,60.01,87,52,3.36
486,Leshan,CN,2020-03-18 10:48:56,29.56,103.76,70.07,31,91,4.45
487,Iqaluit,CA,2020-03-18 10:48:56,63.75,-68.51,6.8,77,75,5.82
488,Guerrero Negro,MX,2020-03-18 10:48:56,27.98,-114.06,59.99,71,34,12.68
489,Pareora,NZ,2020-03-18 10:48:56,-44.49,171.21,54.0,91,99,3.44
490,Yuksekova,TR,2020-03-18 10:48:56,37.57,44.29,48.2,86,90,20.8
491,Shamkhal,RU,2020-03-18 10:48:56,43.06,47.34,41.0,80,90,6.71
492,San Giovanni In Fiore,IT,2020-03-18 10:48:56,39.26,16.7,63.0,55,29,5.82
493,Moorhead,US,2020-03-18 10:48:56,46.87,-96.77,35.6,100,90,6.93
494,Milkovo,RU,2020-03-18 10:48:57,54.72,158.62,13.19,93,100,3.91
495,Jesenice,SI,2020-03-18 10:48:57,46.43,14.07,72.0,44,40,2.24
496,Juneau,US,2020-03-18 10:48:57,58.3,-134.42,32.0,92,20,1.14
497,Geraldton,AU,2020-03-18 10:48:57,-28.77,114.6,71.6,53,100,19.46
498,Mwene-Ditu,CD,2020-03-18 10:48:57,-7.0,23.45,72.23,90,100,2.73
499,Terra Santa,BR,2020-03-18 10:48:57,-2.1,-56.49,77.27,89,100,3.65
500,Urucara,BR,2020-03-18 10:48:57,-2.54,-57.76,77.09,95,99,2.51
501,Indianola,US,2020-03-18 10:48:58,41.36,-93.56,42.8,100,90,8.05
502,Forbes,AU,2020-03-18 10:48:58,-33.38,148.02,71.01,49,39,2.24
503,Quballat,TN,2020-03-18 10:48:58,36.54,9.66,62.6,59,20,8.05
504,Greenwood,US,2020-03-18 10:48:58,34.17,-82.12,55.0,100,90,4.7
505,Shamary,RU,2020-03-18 10:48:58,57.34,58.22,31.91,85,100,13.6
506,Muli,MV,2020-03-18 10:48:58,2.92,73.57,85.37,73,16,12.48
507,Moose Factory,CA,2020-03-18 10:48:59,51.26,-80.61,-11.2,83,1,4.7
508,Binabalian,PH,2020-03-18 10:48:59,16.42,119.93,80.51,77,0,10.2
509,Hidalgotitlan,MX,2020-03-18 10:45:06,17.78,-94.63,69.89,93,1,3.13
510,Oskemen,KZ,2020-03-18 10:48:59,49.96,82.61,35.6,80,75,11.18
511,Beyneu,KZ,2020-03-18 10:48:59,45.32,55.2,51.89,44,30,13.82
512,Lerwick,GB,2020-03-18 10:48:59,60.15,-1.15,42.8,75,40,33.33
513,Tonantins,BR,2020-03-18 10:48:59,-2.87,-67.8,74.39,98,100,2.86
514,Bac Lieu,VN,2020-03-18 10:48:59,9.29,105.72,79.79,70,79,13.85
515,Yerbogachen,RU,2020-03-18 10:48:59,61.28,108.01,14.27,86,76,13.56
516,Kahului,US,2020-03-18 10:49:00,20.89,-156.47,69.8,88,40,4.7
517,Aksarka,RU,2020-03-18 10:49:00,66.56,67.8,25.97,84,100,17.52
518,Olinda,BR,2020-03-18 10:49:00,-8.01,-34.86,78.8,88,75,3.36
519,Naryan-Mar,RU,2020-03-18 10:49:00,67.67,53.09,26.15,92,96,7.74
520,Ginda,IN,2020-03-18 10:49:00,30.69,78.49,61.61,51,1,5.5
521,Xinan,CN,2020-03-18 10:49:00,26.72,119.86,58.55,93,100,4.9
522,Gigmoto,PH,2020-03-18 10:49:01,13.78,124.39,79.97,81,8,14.34
523,Rodrigues Alves,BR,2020-03-18 10:49:01,-7.74,-72.65,70.79,98,100,1.72
524,Codrington,AU,2020-03-18 10:49:01,-38.27,141.97,64.49,72,100,7.94
525,Kharabali,RU,2020-03-18 10:49:01,47.42,47.26,48.11,38,100,12.55
526,Bharatpur,IN,2020-03-18 10:45:26,27.22,77.48,89.87,16,11,5.82
527,Lhokseumawe,ID,2020-03-18 10:49:01,5.18,97.15,74.21,91,19,2.17
528,Necochea,AR,2020-03-18 10:49:01,-38.55,-58.74,57.0,97,72,3.0
529,Tanete,ID,2020-03-18 10:49:01,-3.94,119.78,76.19,94,91,2.8
530,Cagliliog,PH,2020-03-18 10:49:02,13.9,123.29,79.61,80,4,13.58
531,Port Hedland,AU,2020-03-18 10:49:02,-20.32,118.57,91.4,63,5,12.75
532,Vikulovo,RU,2020-03-18 10:49:02,56.82,70.61,30.47,81,0,7.78
533,Dimona,IL,2020-03-18 10:48:39,31.07,35.03,56.75,50,40,19.37
534,Pitimbu,BR,2020-03-18 10:49:02,-7.47,-34.81,80.6,88,40,2.24
535,Mabaruma,GY,2020-03-18 10:49:02,8.2,-59.78,78.17,78,72,2.24
536,Gat,IL,2020-03-18 10:45:01,31.61,34.76,62.01,54,75,20.8
537,Alofi,NU,2020-03-18 10:49:02,-19.06,-169.92,80.6,83,100,6.93
538,Kayerkan,RU,2020-03-18 10:49:03,69.35,87.76,15.8,92,75,17.9
539,Port Shepstone,ZA,2020-03-18 10:49:03,-30.74,30.45,80.33,60,0,10.74
540,Christchurch,NZ,2020-03-18 10:44:51,-43.53,172.63,52.0,93,43,6.93
541,Carballo,ES,2020-03-18 10:49:03,43.21,-8.69,66.99,76,0,4.7
542,Abbeville,FR,2020-03-18 10:49:03,50.1,1.83,62.01,62,90,11.41
543,Pevek,RU,2020-03-18 10:49:03,69.7,170.31,1.49,93,100,6.46
544,Digras,IN,2020-03-18 10:49:03,20.12,77.72,93.83,23,64,4.65
545,Alyangula,AU,2020-03-18 10:49:03,-13.85,136.42,82.4,69,2,5.79
546,Ambon,ID,2020-03-18 10:49:04,-3.7,128.18,84.2,74,40,3.36
547,Luanda,AO,2020-03-18 10:49:04,-8.84,13.23,87.8,66,40,9.75
548,Saginaw,US,2020-03-18 10:49:04,43.33,-84.03,33.01,78,75,5.82
549,Anadyr,RU,2020-03-18 10:49:04,64.75,177.48,28.4,63,100,11.18
550,Kazerun,IR,2020-03-18 10:49:04,29.62,51.65,70.25,37,100,6.62
551,Artesia,US,2020-03-18 10:49:04,33.87,-118.08,50.0,75,1,4.7
552,Port Macquarie,AU,2020-03-18 10:49:04,-31.43,152.92,66.2,77,0,5.82
553,Kirakira,SB,2020-03-18 10:49:05,-10.45,161.92,78.17,86,79,4.07
554,Inhambane,MZ,2020-03-18 10:49:05,-23.86,35.38,86.0,40,40,9.73
555,Betioky,MG,2020-03-18 10:49:05,-23.72,44.38,95.63,26,0,6.46
556,Sao Miguel Do Araguaia,BR,2020-03-18 10:49:05,-13.28,-50.16,79.61,86,35,1.72
557,Raton,US,2020-03-18 10:49:05,36.9,-104.44,41.0,80,1,6.93
558,Ntcheu,MW,2020-03-18 10:49:05,-14.82,34.64,69.17,83,65,3.36
559,Tazovskiy,RU,2020-03-18 10:49:05,67.47,78.7,11.21,87,46,13.6
560,Aklavik,CA,2020-03-18 10:49:05,68.22,-135.01,17.6,72,40,9.17
561,Vanimo,PG,2020-03-18 10:49:06,-2.67,141.3,83.57,78,100,9.66
562,Gilgit,PK,2020-03-18 10:44:08,35.92,74.31,27.59,63,11,1.05
